paper_id,record_id,title,authors_as_listed,source_url,source_version,source_version_url,source_license,source_license_url,license_evidence_url,permits_adaptation,permits_commercial_reuse,license_decision,license_evidence,license_checked_at,translation_status,translation_license,machine_model,human_reviewers,frontiers,topics,notes
arXiv:2203.07564,arxiv:2203.07564,Belle II Grid-Based User Analysis,J. V. Bennett et al.,https://arxiv.org/abs/2203.07564,v1,https://arxiv.org/abs/2203.07564v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:19+00:00,not-started,,,,CompF,CompF: End User Analysis,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2207.06307,arxiv:2207.06307,Belle II Physics Reach and Plans for the Next Decade and Beyond,L. Aggarwal et al. (Belle II Collaboration).,https://arxiv.org/abs/2207.06307,v2,https://arxiv.org/abs/2207.06307v2,CC-BY-NC-SA-4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://creativecommons.org/licenses/by-nc-sa/4.0/,True,False,eligible-noncommercial-only-after-sharealike-check,arxiv_abs_page,2026-08-09T05:47:21+00:00,not-started,,,,EF | RPF,EF: Electroweak Precision Physics and Constraining New Physics | RPF: General - centered on this frontier,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.10811,arxiv:2203.10811,Beyond the Standard Model Effects on Neutrino Flavor,C. A. Argüelles et al.,https://arxiv.org/abs/2203.10811,v2,https://arxiv.org/abs/2203.10811v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:18+00:00,not-started,,,,NF,NF: Neutrinos Beyond the Standard Model,Manual source-license review is required before publishing a full translation.
arXiv:2203.08973,arxiv:2203.08973,Big Industry Engagement to Benefit HEP: Microelectronics Support from Large CAD Companies,G. Carini et al.,https://arxiv.org/abs/2203.08973,v1,https://arxiv.org/abs/2203.08973v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:20+00:00,not-started,,,,CEF,CEF: Applications and Industry,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2202.07163,arxiv:2202.07163,Bootstrapping String Theory,R. Gopakumar et al.,https://arxiv.org/abs/2202.07163,v1,https://arxiv.org/abs/2202.07163v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:24+00:00,not-started,,,,TF,TF: Conformal Field Theory and Formal Quantum Field Theory,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08809,arxiv:2203.08809,"Broadening the Scope of Education, Career and Open Science in HEP",S. Malik et al.,https://arxiv.org/abs/2203.08809,v1,https://arxiv.org/abs/2203.08809v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:21+00:00,not-started,,,,CEF,CEF: Physics Education,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08106,arxiv:2203.08106,Broader Impact of Cyclotron-based Neutrino Sources,J. Alonso. (IsoDAR Collaboration),https://arxiv.org/abs/2203.08106,v1,https://arxiv.org/abs/2203.08106v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:29+00:00,not-started,,,,NF,NF: Neutrino Applications,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2205.11730,arxiv:2205.11730,BSM Higgs Production at a Muon Collider,T. Han et al.,https://arxiv.org/abs/2205.11730,v1,https://arxiv.org/abs/2205.11730v1,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:47:23+00:00,not-started,,,,EF | TF,EF: Beyond the Standard Model - Model Specific Explorations | TF: Collider Phenomenology,Manual source-license review is required before publishing a full translation.
arXiv:2203.06131,arxiv:2203.06131,BSM Neutrino Physics: Complementarity across Energies,T. Han et al.,https://arxiv.org/abs/2203.06131,v1,https://arxiv.org/abs/2203.06131v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:23+00:00,not-started,,,,EF | RPF | TF,EF: Beyond the Standard Model - Model Specific Explorations | RPF: Baryon and Lepton Number Violation | TF: Theory of Neutrino Physics,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2206.01849,arxiv:2206.01849,Building a Culture of Equitable Access and Success for Marginalized Members in Today's Particle Physics Community,K. A. Assamagan et al.,https://arxiv.org/abs/2206.01849,v2,https://arxiv.org/abs/2206.01849v2,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:47:24+00:00,not-started,,,,CEF,"CEF: Diversity, Equity, and Inclusion",Manual source-license review is required before publishing a full translation.
arXiv:2110.15800,arxiv:2110.15800,C3: A 'Cool' Route to the Higgs Boson and Beyond,M. Bai et al.,https://arxiv.org/abs/2110.15800,v1,https://arxiv.org/abs/2110.15800v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:25+00:00,not-started,,,,AF | EF,AF: Accelerators for Electroweak and Higgs | EF: General - centered on this frontier,Manual source-license review is required before publishing a full translation.
arXiv:2203.09076,arxiv:2203.09076,C^3 Demonstration Research and Development Plan,E. A. Nanni et al.,https://arxiv.org/abs/2203.09076,v2,https://arxiv.org/abs/2203.09076v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:25+00:00,not-started,,,,AF | CEF,AF: Accelerators for Electroweak and Higgs | CEF: Applications and Industry,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07623,arxiv:2203.07623,Calibrations and Backgrounds for Dark Matter Direct Detection,D. Baxter et al.,https://arxiv.org/abs/2203.07623,v2,https://arxiv.org/abs/2203.07623v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:24+00:00,not-started,,,,CF,CF: Dark Matter: Particle-like,Manual source-license review is required before publishing a full translation.
arXiv:2203.09467,arxiv:2203.09467,Celeritas: GPU-Accelerated Particle Transport for Detector Simulation in High Energy Physics Experiments,S. C. Tognini et al.,https://arxiv.org/abs/2203.09467,v2,https://arxiv.org/abs/2203.09467v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:27+00:00,not-started,,,,CompF,CompF: Theoretical Calculations and Simulations,Manual source-license review is required before publishing a full translation.
arXiv:2111.11392,arxiv:2111.11392,Celestial Holography,"S. Pasterski, et al.",https://arxiv.org/abs/2111.11392,v1,https://arxiv.org/abs/2111.11392v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:29+00:00,not-started,,,,TF,TF: Conformal Field Theory and Formal Quantum Field Theory,Manual source-license review is required before publishing a full translation.
arXiv:2209.03281,arxiv:2209.03281,Center-of-Mass Energy Determination using e+e−→μ+μ-(γ) Events at Future e+e− Colliders,"B. Madison, G. W. Wilson.",https://arxiv.org/abs/2209.03281,v3,https://arxiv.org/abs/2209.03281v3,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:26+00:00,not-started,,,,AF | EF | IF,AF: General - cross-listed | EF: General - centered on this frontier | IF: General - cross-listed,Manual source-license review is required before publishing a full translation.
arXiv:2203.07358,arxiv:2203.07358,CERC - Circular e+e- Collider using Energy-Recovery Linac,V. N. Litvinenko et al.,https://arxiv.org/abs/2203.07358,v1,https://arxiv.org/abs/2203.07358v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:28+00:00,not-started,,,,AF | EF,AF: Accelerators for Electroweak and Higgs | EF: Higgs Boson Properties and Couplings,Manual source-license review is required before publishing a full translation.
arXiv:2203.08315,arxiv:2203.08315,Challenges and Opportunities of SRF Theory for Next Generation Particle Accelerators,A. Gurevich et al.,https://arxiv.org/abs/2203.08315,v1,https://arxiv.org/abs/2203.08315v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:29+00:00,not-started,,,,AF,AF: Accelerator Technology - RF,Manual source-license review is required before publishing a full translation.
arXiv:2208.12379,arxiv:2208.12379,Challenges and Opportunities to Assure Future Manufacturing of Magnet Conductors for the Accelerator Sector,L. Cooley et al.,https://arxiv.org/abs/2208.12379,v1,https://arxiv.org/abs/2208.12379v1,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:47:26+00:00,not-started,,,,AF,AF: Accelerator Technology - Magnets,Manual source-license review is required before publishing a full translation.
arXiv:2004.13687,arxiv:2004.13687,Challenges in Monte Carlo Event Generator Software for High-Luminosity LHC,A. Valassi et al.,https://arxiv.org/abs/2004.13687,v4,https://arxiv.org/abs/2004.13687v4,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:27+00:00,not-started,,,,CompF | TF,CompF: Theoretical Calculations and Simulations | TF: Collider Phenomenology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07459,arxiv:2203.07459,Channeling Acceleration in Crystals and Nanostructures and Studies of Solid Plasmas: New Opportunities,R. Ariniello et al.,https://arxiv.org/abs/2203.07459,v2,https://arxiv.org/abs/2203.07459v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:30+00:00,not-started,,,,AF,AF: Advanced Accelerator Concepts,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.14919,arxiv:2203.14919,Charged Lepton Flavor Violation in the Tau Sector,S. Banerjee et al.,https://arxiv.org/abs/2203.14919,v2,https://arxiv.org/abs/2203.14919v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:33+00:00,not-started,,,,RPF,RPF: Charged Lepton Flavor Violation,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.03211,arxiv:2203.03211,Charm Physics in the High-Luminosity Super Tau-Charm Factory,H.-Y. Cheng et al.,https://arxiv.org/abs/2203.03211,v3,https://arxiv.org/abs/2203.03211v3,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:34+00:00,not-started,,,,RPF,RPF: Weak Decays of b and c Quarks,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:1912.11871,arxiv:1912.11871,Circular and Linear e+e− Colliders: Another Story of Complementarity,"A. Blondel, P. Janot.",https://arxiv.org/abs/1912.11871,v2,https://arxiv.org/abs/1912.11871v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:35+00:00,not-started,,,,EF,EF: General - centered on this frontier,Manual source-license review is required before publishing a full translation.
arXiv:2203.09451,arxiv:2203.09451,Circular Electron Positron Collider (CEPC),CEPC Accelerator Study Group,https://arxiv.org/abs/2203.09451,v1,https://arxiv.org/abs/2203.09451v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:33+00:00,not-started,,,,AF | EF,AF: Accelerators for Electroweak and Higgs | EF: General - centered on this frontier,Manual source-license review is required before publishing a full translation.
arXiv:2203.12389,arxiv:2203.12389,Climate Impacts of Particle Physics,K. Bloom et al.,https://arxiv.org/abs/2203.12389,v2,https://arxiv.org/abs/2203.12389v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:33+00:00,not-started,,,,CEF,CEF: Environmental and Societal Impacts,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2204.03713,arxiv:2204.03713,Climate of the Field: Snowmass 2021,E. V. Hansen et al.,https://arxiv.org/abs/2204.03713,v2,https://arxiv.org/abs/2204.03713v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:33+00:00,not-started,,,,CEF,"CEF: Diversity, Equity, and Inclusion",Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.05728,arxiv:2203.05728,CMB-HD White Paper,S. Aiola et al. (CMB-HD Collaboration).,https://arxiv.org/abs/2203.05728,v1,https://arxiv.org/abs/2203.05728v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:33+00:00,not-started,,,,CF,CF: Dark Energy and Cosmic Acceleration: Cosmic Dawn and Before,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:1906.10134,arxiv:1906.10134,"CMB-HD: An Ultra-Deep, High Resolution Millimeter Wave Survey over Half the Sky",N. Sehgal et al.,https://arxiv.org/abs/1906.10134,v2,https://arxiv.org/abs/1906.10134v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:36+00:00,not-started,,,,CF | NF,CF: General - centered on this frontier: | NF: Sterile Neutrinos,Manual source-license review is required before publishing a full translation.
arXiv:2203.08024,arxiv:2203.08024,CMB-S4 White Paper,K. Abazajian et al.,https://arxiv.org/abs/2203.08024,v1,https://arxiv.org/abs/2203.08024v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:47:36+00:00,not-started,,,,CF | IF,CF: General - centered on this frontier: | IF: General - centered on this frontier,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07361,arxiv:2203.07361,Coherent Elastic Neutrino-Nucleus Scattering: Terrestrial and Astrophysical Applications,M. Abdullah et al.,https://arxiv.org/abs/2203.07361,v1,https://arxiv.org/abs/2203.07361v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:47:34+00:00,not-started,,,,NF,NF: Neutrinos Beyond the Standard Model,Manual source-license review is required before publishing a full translation.
